icao,stand,lat,lon,type
KRIC,8,37.50833333,-77.33166667,STAND
KRIC,8A,37.50833333,-77.33166667,STAND
KROA,1,37.32166667,-79.97000000,STAND
KROA,2,37.32000000,-79.97166667,STAND
KROA,3,37.32166667,-79.97166667,STAND
KROA,5,37.32166667,-79.97166667,STAND
KROA,6,37.32166667,-79.97166667,STAND
KROC,A10,43.12666667,-77.66666667,STAND
KROC,A11,43.12666667,-77.66666667,STAND
KROC,A3,43.12666667,-77.66666667,STAND
KROC,A4,43.12666667,-77.66666667,STAND
KROC,A5,43.12666667,-77.66666667,STAND
KROC,A6,43.12666667,-77.66666667,STAND
KROC,A7,43.12666667,-77.66666667,STAND
KROC,A8,43.12666667,-77.66666667,STAND
KROC,A9,43.12666667,-77.66666667,STAND
KROC,B1,43.12666667,-77.66500000,STAND
KROC,B10,43.12666667,-77.66333333,STAND
KROC,B2,43.12666667,-77.66500000,STAND
KROC,B3,43.12666667,-77.66500000,STAND
KROC,B4,43.12666667,-77.66333333,STAND
KROC,B5,43.12666667,-77.66500000,STAND
KROC,B6,43.12666667,-77.66333333,STAND
KROC,B7,43.12666667,-77.66500000,STAND
KROC,B8,43.12666667,-77.66333333,STAND
KROC,B9,43.12666667,-77.66333333,STAND
KRST,1,43.91000000,-92.49166667,STAND
KRST,2,43.91000000,-92.49166667,STAND
KRST,3,43.91000000,-92.49000000,STAND
KRST,4,43.91000000,-92.49000000,STAND
KRSW,2,26.54201944,-81.75147222,STAND
KRSW,4,26.54201944,-81.75147222,STAND
KRSW,ALL,26.54166667,-81.75333333,STAND
KRSW,B1,26.52798056,-81.75271111,STAND
KRSW,B2,26.52822500,-81.75301944,STAND
KRSW,B3,26.52825833,-81.75228611,STAND
KRSW,B4,26.52845278,-81.75301944,STAND
KRSW,B5,26.52866389,-81.75182222,STAND
KRSW,B6,26.52869444,-81.75229722,STAND
KRSW,B7,26.52879444,-81.75177500,STAND
KRSW,B8,26.52888889,-81.75200000,STAND
KRSW,B9,26.52888611,-81.75184722,STAND
KRSW,C1,26.52864167,-81.75496944,STAND
KRSW,C2,26.52885000,-81.75524167,STAND
KRSW,C3,26.52902500,-81.75490278,STAND
KRSW,C4,26.52926111,-81.75516944,STAND
KRSW,C5,26.52935278,-81.75484444,STAND
KRSW,C6,26.52963889,-81.75510000,STAND
KRSW,C7,26.52976111,-81.75476944,STAND
KRSW,C8,26.52990000,-81.75496111,STAND
KRSW,C9,26.52988333,-81.75483889,STAND
KRSW,D1,26.52876944,-81.75721667,STAND
KRSW,D10,26.52965833,-81.75830833,STAND
KRSW,D2,26.52847500,-81.75735556,STAND
KRSW,D3,26.52908056,-81.75746667,STAND
KRSW,D4,26.52878611,-81.75760556,STAND
KRSW,D5,26.52941944,-81.75773889,STAND
KRSW,D6,26.52915000,-81.75789722,STAND
KRSW,D7,26.52975278,-81.75800833,STAND
KRSW,D8,26.52948333,-81.75816667,STAND
KSAN,10,32.73333333,-117.19500000,STAND
KSAN,11,32.73333333,-117.19666667,STAND
KSAN,11C,32.73333333,-117.19666667,STAND
KSAN,12,32.73333333,-117.19666667,STAND
KSAN,13,32.73333333,-117.19666667,STAND
KSAN,14,32.73333333,-117.19666667,STAND
KSAN,15,32.73333333,-117.19833333,STAND
KSAN,16,32.73333333,-117.19833333,STAND
KSAN,17,32.73333333,-117.19833333,STAND
KSAN,18,32.73333333,-117.19833333,STAND
KSAN,19,32.73166667,-117.19833333,STAND
KSAN,1A,32.73166667,-117.19500000,STAND
KSAN,1B,32.73166667,-117.19500000,STAND
KSAN,2,32.73166667,-117.19500000,STAND
KSAN,20,32.73166667,-117.19833333,STAND
KSAN,21,32.73166667,-117.20000000,STAND
KSAN,22,32.73166667,-117.20000000,STAND
KSAN,23,32.73166667,-117.20000000,STAND
KSAN,24,32.73333333,-117.20000000,STAND
KSAN,25,32.73333333,-117.20000000,STAND
KSAN,26,32.73333333,-117.20000000,STAND
KSAN,27,32.73333333,-117.20000000,STAND
KSAN,28,32.73333333,-117.20000000,STAND
KSAN,29,32.73333333,-117.20000000,STAND
KSAN,30,32.73333333,-117.20000000,STAND
KSAN,31,32.73333333,-117.20000000,STAND
KSAN,32,32.73333333,-117.20000000,STAND
KSAN,33,32.73166667,-117.20166667,STAND
KSAN,34,32.73166667,-117.20166667,STAND
KSAN,35,32.73166667,-117.20166667,STAND
KSAN,36,32.73333333,-117.20333333,STAND
KSAN,37,32.73333333,-117.20333333,STAND
KSAN,38,32.73333333,-117.20333333,STAND
KSAN,39,32.73333333,-117.20333333,STAND
KSAN,3C,32.73166667,-117.19500000,STAND
KSAN,4,32.73333333,-117.19500000,STAND
KSAN,40,32.73333333,-117.20333333,STAND
KSAN,41,32.73448611,-117.20383611,STAND
KSAN,42,32.73454444,-117.20418333,STAND
KSAN,43,32.73445278,-117.20440556,STAND
KSAN,44,32.73422500,-117.20453333,STAND
KSAN,45,32.73386667,-117.20447500,STAND
KSAN,46,32.73343333,-117.20447778,STAND
KSAN,47,32.73279444,-117.20446389,STAND
KSAN,48,32.73226389,-117.20532778,STAND
KSAN,49,32.73241111,-117.20603889,STAND
KSAN,5,32.73333333,-117.19500000,STAND
KSAN,50,32.73233056,-117.20645000,STAND
KSAN,50A,32.73228056,-117.20644722,STAND
KSAN,51,32.73231389,-117.20714444,STAND
KSAN,6,32.73333333,-117.19500000,STAND
KSAN,7,32.73333333,-117.19500000,STAND
KSAN,8,32.73333333,-117.19500000,STAND
KSAN,9,32.73333333,-117.19500000,STAND
KSAN,PAX,32.73338333,-117.18753333,STAND
KSAT,1,29.52666667,-98.47166667,STAND
KSAT,10,29.52666667,-98.47166667,STAND
KSAT,11,29.52666667,-98.47166667,STAND
KSAT,12,29.52666667,-98.47166667,STAND
KSAT,13,29.52666667,-98.47166667,STAND
KSAT,14,29.52500000,-98.47166667,STAND
KSAT,15,29.52500000,-98.47166667,STAND
KSAT,16,29.52500000,-98.47333333,STAND
KSAT,2,29.52666667,-98.47166667,STAND
KSAT,3,29.52666667,-98.47166667,STAND
KSAT,30,29.53000000,-98.47333333,STAND
KSAT,31,29.53000000,-98.47333333,STAND
KSAT,32,29.53000000,-98.47333333,STAND
KSAT,33,29.53000000,-98.47333333,STAND
KSAT,34,29.53000000,-98.47333333,STAND
KSAT,35,29.53000000,-98.47333333,STAND
KSAT,36,29.53000000,-98.47333333,STAND
KSAT,37,29.53000000,-98.47333333,STAND
KSAT,4,29.52666667,-98.47000000,STAND
KSAT,5,29.52666667,-98.47000000,STAND
KSAT,6,29.52666667,-98.47000000,STAND
KSAT,7,29.52666667,-98.47000000,STAND
KSAT,8,29.52666667,-98.47000000,STAND
KSAT,9,29.52666667,-98.47000000,STAND
KSAV,1,32.13500000,-81.20833333,STAND
KSAV,2,32.13666667,-81.20833333,STAND
KSAV,3,32.13500000,-81.20833333,STAND
KSAV,4,32.13666667,-81.20833333,STAND
KSAV,5,32.13500000,-81.20833333,STAND
KSAV,6,32.13666667,-81.20833333,STAND
KSAV,8,32.13666667,-81.20833333,STAND
KSDF,10,38.18333333,-85.74000000,STAND
KSDF,11,38.18333333,-85.73833333,STAND
KSDF,12,38.18333333,-85.73833333,STAND
KSDF,14,38.18333333,-85.73833333,STAND
KSDF,15,38.18333333,-85.73833333,STAND
KSDF,20,38.18333333,-85.74166667,STAND
KSDF,21,38.18333333,-85.74166667,STAND
KSDF,22,38.18333333,-85.74166667,STAND
KSDF,24,38.18333333,-85.74166667,STAND
KSDF,27,38.18166667,-85.74166667,STAND
KSDF,28,38.18166667,-85.74166667,STAND
KSDF,29,38.18166667,-85.74166667,STAND
KSDF,31,38.18166667,-85.74166667,STAND
KSDF,33,38.18166667,-85.74166667,STAND
KSDF,34,38.18166667,-85.74166667,STAND
KSDF,5,38.18333333,-85.74000000,STAND
KSDF,7,38.18333333,-85.74000000,STAND
KSDF,9,38.18333333,-85.74000000,STAND
KSEA,A1,47.44333333,-122.30000000,STAND
KSEA,A10A,47.44000000,-122.29666667,STAND
KSEA,A10B,47.44000000,-122.29666667,STAND
KSEA,A11A,47.44000000,-122.29666667,STAND
KSEA,A11B,47.44000000,-122.29666667,STAND
KSEA,A12A,47.43833333,-122.29666667,STAND
KSEA,A12B,47.43833333,-122.29666667,STAND
KSEA,A13,47.43833333,-122.29666667,STAND
KSEA,A14,47.43833333,-122.29666667,STAND
KSEA,A2,47.44166667,-122.30000000,STAND
KSEA,A3,47.44166667,-122.30000000,STAND
KSEA,A4,47.44166667,-122.30000000,STAND
KSEA,A5A,47.44166667,-122.29833333,STAND
KSEA,A5B,47.44166667,-122.29833333,STAND
KSEA,A6,47.44166667,-122.29833333,STAND
KSEA,A7,47.44166667,-122.29833333,STAND
KSEA,A8A,47.44000000,-122.29833333,STAND
KSEA,A8B,47.44000000,-122.29833333,STAND
KSEA,A9,47.44000000,-122.29666667,STAND
KSEA,B10,47.44166667,-122.30166667,STAND
KSEA,B11,47.44166667,-122.30333333,STAND
KSEA,B12,47.44166667,-122.30166667,STAND
KSEA,B14,47.44166667,-122.30166667,STAND
KSEA,B15,47.44166667,-122.30333333,STAND
KSEA,B3,47.44333333,-122.30166667,STAND
KSEA,B4,47.44333333,-122.30166667,STAND
KSEA,B5,47.44333333,-122.30333333,STAND
KSEA,B7,47.44333333,-122.30333333,STAND
KSEA,B8,47.44166667,-122.30166667,STAND
KSEA,B9,47.44166667,-122.30333333,STAND
KSEA,C1,47.44500000,-122.30166667,STAND
KSEA,C10,47.44666667,-122.30333333,STAND
KSEA,C11,47.44666667,-122.30166667,STAND
KSEA,C12,47.44666667,-122.30333333,STAND
KSEA,C14,47.44666667,-122.30333333,STAND
KSEA,C15,47.44666667,-122.30166667,STAND
KSEA,C16,47.44666667,-122.30333333,STAND
KSEA,C17,47.44666667,-122.30166667,STAND
KSEA,C18,47.44666667,-122.30333333,STAND
KSEA,C2,47.44500000,-122.30166667,STAND
KSEA,C20,47.44666667,-122.30166667,STAND
KSEA,C3,47.44500000,-122.30166667,STAND
KSEA,C9,47.44666667,-122.30166667,STAND
KSEA,D1,47.44500000,-122.30166667,STAND
KSEA,D10,47.44666667,-122.29833333,STAND
KSEA,D11,47.44666667,-122.29833333,STAND
KSEA,D12,47.44666667,-122.29833333,STAND
KSEA,D2,47.44500000,-122.30000000,STAND
KSEA,D3,47.44500000,-122.30000000,STAND
KSEA,D4,47.44666667,-122.30000000,STAND
KSEA,D5,47.44666667,-122.30000000,STAND
KSEA,D6,47.44666667,-122.29833333,STAND
KSEA,D7,47.44666667,-122.29833333,STAND
KSEA,D8,47.44666667,-122.29833333,STAND
KSEA,D9,47.44666667,-122.29833333,STAND
KSEA,N1,47.45000000,-122.30000000,STAND
KSEA,N10,47.44833333,-122.30166667,STAND
KSEA,N11,47.44833333,-122.30166667,STAND
KSEA,N12,47.45000000,-122.30166667,STAND
KSEA,N13,47.45000000,-122.30166667,STAND
KSEA,N14,47.45000000,-122.30166667,STAND
KSEA,N15,47.45000000,-122.30166667,STAND
KSEA,N16,47.45000000,-122.30166667,STAND
KSEA,N2,47.44833333,-122.30000000,STAND
KSEA,N3,47.44833333,-122.30000000,STAND
KSEA,N6,47.44833333,-122.30000000,STAND
KSEA,N7,47.44833333,-122.30000000,STAND
KSEA,N8,47.44833333,-122.30166667,STAND
KSEA,N9,47.44833333,-122.30166667,STAND
KSEA,PAX,47.44148611,-122.30123333,STAND
KSEA,S1,47.43833333,-122.30166667,STAND
KSEA,S10,47.44000000,-122.30166667,STAND
KSEA,S11,47.44000000,-122.30333333,STAND
KSEA,S12,47.43833333,-122.30333333,STAND
KSEA,S14,47.43833333,-122.30166667,STAND
KSEA,S15,47.43815278,-122.30290000,STAND
KSEA,S16,47.43833333,-122.30166667,STAND
KSEA,S2,47.43815278,-122.30123333,STAND
KSEA,S3,47.43833333,-122.30000000,STAND
KSEA,S4,47.43833333,-122.30000000,STAND
KSEA,S5,47.44000000,-122.30000000,STAND
KSEA,S6,47.44000000,-122.30000000,STAND
KSEA,S7,47.44000000,-122.30000000,STAND
KSEA,S8,47.44000000,-122.30000000,STAND
KSEA,S9,47.44000000,-122.30166667,STAND
KSFB,1,28.77666667,-81.24333333,STAND
KSFB,10,28.77666667,-81.24500000,STAND
KSFB,11,28.77666667,-81.24500000,STAND
KSFB,12,28.77666667,-81.24500000,STAND
KSFB,2,28.77666667,-81.24333333,STAND
KSFB,3,28.77666667,-81.24333333,STAND
KSFB,4,28.77666667,-81.24333333,STAND
KSFB,5,28.77666667,-81.24333333,STAND
KSFB,6,28.77666667,-81.24500000,STAND
KSFB,7,28.77666667,-81.24500000,STAND
KSFB,8,28.77666667,-81.24500000,STAND
KSFB,9,28.77666667,-81.24500000,STAND
KSFO,1,37.62666667,-122.38333333,STAND
KSFO,10,37.62833333,-122.38166667,STAND
KSFO,10A,37.62833333,-122.38166667,STAND
KSFO,10B,37.62833333,-122.38166667,STAND
KSFO,10C,37.62833333,-122.38000000,STAND
KSFO,11,37.62666667,-122.38166667,STAND
KSFO,12,37.62666667,-122.38166667,STAND
KSFO,13,37.62833333,-122.38000000,STAND
KSFO,14,37.62833333,-122.38000000,STAND
KSFO,15,37.63000000,-122.37833333,STAND
KSFO,16,37.63000000,-122.37833333,STAND
KSFO,17,37.62500000,-122.38000000,STAND
KSFO,18,37.62666667,-122.38000000,STAND
KSFO,19,37.62666667,-122.38000000,STAND
KSFO,2,37.62666667,-122.38333333,STAND
KSFO,20,37.62666667,-122.38000000,STAND
KSFO,21,37.62833333,-122.38000000,STAND
KSFO,21A,37.62666667,-122.38000000,STAND
KSFO,21B,37.62833333,-122.38000000,STAND
KSFO,22,37.62833333,-122.38000000,STAND
KSFO,23,37.63000000,-122.37833333,STAND
KSFO,3,37.62666667,-122.38333333,STAND
KSFO,3A,37.62666667,-122.38333333,STAND
KSFO,4,37.62833333,-122.38166667,STAND
KSFO,4A,37.62666667,-122.38333333,STAND
KSFO,4B,37.62833333,-122.38166667,STAND
KSFO,5,37.62833333,-122.38166667,STAND
KSFO,5A,37.62833333,-122.38166667,STAND
KSFO,6,37.62833333,-122.38166667,STAND
KSFO,7,37.62666667,-122.38333333,STAND
KSFO,8,37.62666667,-122.38166667,STAND
KSFO,9,37.62666667,-122.38166667,STAND
KSFO,9A,37.62666667,-122.38166667,STAND
KSFO,9B,37.62833333,-122.38166667,STAND
KSFO,9C,37.62666667,-122.38000000,STAND
KSFO,A1,37.61833333,-122.39666667,STAND
KSFO,A10,37.61166667,-122.39000000,STAND
KSFO,A11,37.61166667,-122.39000000,STAND
KSFO,A12,37.61166667,-122.39000000,STAND
KSFO,A14,37.61333333,-122.38833333,STAND
KSFO,A15,37.61333333,-122.38833333,STAND
KSFO,A16,37.61333333,-122.38833333,STAND
KSFO,A18,37.61333333,-122.39000000,STAND
KSFO,A19,37.61333333,-122.39000000,STAND
KSFO,A2,37.62000000,-122.39666667,STAND
KSFO,A3,37.62000000,-122.39833333,STAND
KSFO,A4,37.61333333,-122.39000000,STAND
KSFO,A5,37.61333333,-122.38666667,STAND
KSFO,A6,37.61333333,-122.39000000,STAND
KSFO,A7,37.61333333,-122.39000000,STAND
KSFO,A8,37.61166667,-122.39000000,STAND
KSFO,A9,37.61166667,-122.39000000,STAND
KSFO,B20,37.61333333,-122.38500000,STAND
KSFO,B21,37.61333333,-122.38500000,STAND
KSFO,B22,37.61333333,-122.38500000,STAND
KSFO,B23,37.61333333,-122.38500000,STAND
KSFO,B24,37.61333333,-122.38500000,STAND
KSFO,B25,37.61333333,-122.38500000,STAND
KSFO,B26,37.61333333,-122.38333333,STAND
KSFO,B27,37.61333333,-122.38333333,STAND
KSFO,B28,37.61333333,-122.38333333,STAND
KSFO,B29,37.61166667,-122.38333333,STAND
KSFO,B30,37.61166667,-122.38333333,STAND
KSFO,B31,37.61166667,-122.38500000,STAND
KSFO,B32,37.61166667,-122.38500000,STAND
KSFO,B33,37.61166667,-122.38500000,STAND
KSFO,B34,37.61166667,-122.38666667,STAND
KSFO,B35,37.61166667,-122.38666667,STAND
KSFO,B36,37.61166667,-122.38500000,STAND
KSFO,C40,37.61500000,-122.38333333,STAND
KSFO,C41,37.61500000,-122.38333333,STAND
KSFO,C42,37.61500000,-122.38333333,STAND
KSFO,C43,37.61500000,-122.38333333,STAND
KSFO,C44,37.61500000,-122.38333333,STAND
KSFO,C45,37.61500000,-122.38333333,STAND
KSFO,C46,37.61500000,-122.38333333,STAND
KSFO,C47,37.61500000,-122.38166667,STAND
KSFO,C48,37.61500000,-122.38166667,STAND
KSFO,E60,37.61833333,-122.38500000,STAND
KSFO,E61,37.61833333,-122.38500000,STAND
KSFO,E62,37.61833333,-122.38500000,STAND
KSFO,E63,37.61833333,-122.38500000,STAND
KSFO,E64,37.61833333,-122.38500000,STAND
KSFO,E65,37.62000000,-122.38500000,STAND
KSFO,E66,37.61833333,-122.38333333,STAND
KSFO,E67,37.62000000,-122.38333333,STAND
KSFO,E68,37.61833333,-122.38500000,STAND
KSFO,E69,37.61833333,-122.38500000,STAND
KSFO,F70,37.61833333,-122.38666667,STAND
KSFO,F71,37.61833333,-122.38666667,STAND
KSFO,F72,37.61833333,-122.38666667,STAND
KSFO,F73,37.61833333,-122.38833333,STAND
KSFO,F74,37.61833333,-122.38833333,STAND
KSFO,F75,37.61833333,-122.38833333,STAND
KSFO,F76,37.62000000,-122.38666667,STAND
KSFO,F77,37.62000000,-122.38666667,STAND
KSFO,F78,37.62000000,-122.38666667,STAND
KSFO,F79,37.62000000,-122.38666667,STAND
KSFO,F80,37.62000000,-122.38833333,STAND
KSFO,F81,37.62000000,-122.38833333,STAND
KSFO,F82,37.62000000,-122.38833333,STAND
KSFO,F83,37.62000000,-122.38833333,STAND
KSFO,F84,37.62000000,-122.38833333,STAND
KSFO,F85,37.62000000,-122.38833333,STAND
KSFO,F86,37.62166667,-122.39000000,STAND
KSFO,F87,37.62000000,-122.39000000,STAND
KSFO,F88,37.62166667,-122.39000000,STAND
KSFO,F89,37.62000000,-122.39000000,STAND
KSFO,F90,37.62166667,-122.39000000,STAND
KSFO,G100,37.61833333,-122.39166667,STAND
KSFO,G101,37.61833333,-122.39166667,STAND
KSFO,G102,37.61833333,-122.39166667,STAND
KSFO,G103,37.61666667,-122.39166667,STAND
KSFO,G104,37.61666667,-122.39166667,STAND
KSFO,G105,37.61666667,-122.39166667,STAND
KSFO,G91,37.61666667,-122.39000000,STAND
KSFO,G92,37.61833333,-122.39000000,STAND
KSFO,G92A,37.61666667,-122.38833333,STAND
KSFO,G93,37.61666667,-122.39000000,STAND
KSFO,G94,37.61833333,-122.39000000,STAND
KSFO,G95,37.61666667,-122.39000000,STAND
KSFO,G96,37.61833333,-122.39000000,STAND
KSFO,G97,37.61833333,-122.39166667,STAND
KSFO,G98,37.61833333,-122.39000000,STAND
KSFO,G99,37.61833333,-122.39166667,STAND
KSFO,P10,37.62500000,-122.39333333,STAND
KSFO,P31,37.61000000,-122.38833333,STAND
KSFO,P32,37.61000000,-122.38833333,STAND
KSFO,P33,37.61166667,-122.39000000,STAND
KSFO,P34,37.61166667,-122.39000000,STAND
KSFO,P408,37.62500000,-122.37833333,STAND
KSFO,P409,37.62500000,-122.37666667,STAND
KSFO,Q28LX,37.61502778,-122.36627778,STAND
KSHV,10,32.45348611,-93.83018056,STAND
KSJC,29,37.36341667,-121.92347500,STAND
KSJC,30,37.36341667,-121.92311111,STAND
KSJC,A1,37.37133333,-121.93159444,STAND
KSJC,A10,37.36956111,-121.93028611,STAND
KSJC,A11,37.36917500,-121.92996944,STAND
KSJC,A12,37.36887778,-121.92964722,STAND
KSJC,A13,37.36859444,-121.92931667,STAND
KSJC,A14,37.36830833,-121.92931667,STAND
KSJC,A15,37.36795000,-121.92841667,STAND
KSJC,A16,37.36756111,-121.92797778,STAND
KSJC,A1A,37.37133333,-121.93159444,STAND
KSJC,A1B,37.37133333,-121.93159444,STAND
KSJC,A1C,37.37133333,-121.93159444,STAND
KSJC,A2,37.37142500,-121.93206944,STAND
KSJC,A3,37.37142500,-121.93260556,STAND
KSJC,A4,37.37125833,-121.93228611,STAND
KSJC,A5,37.37090278,-121.93195000,STAND
KSJC,A6,37.37061667,-121.93162778,STAND
KSJC,A7,37.37034444,-121.93132778,STAND
KSJC,A8,37.37007500,-121.93096667,STAND
KSJC,A9,37.36978889,-121.93062778,STAND
KSJC,B17,37.36718056,-121.92767778,STAND
KSJC,B18,37.36689722,-121.92730278,STAND
KSJC,B19,37.36660278,-121.92693333,STAND
KSJC,B20,37.36631667,-121.92658056,STAND
KSJC,B21,37.36600833,-121.92624167,STAND
KSJC,B22,37.36569722,-121.92590278,STAND
KSJC,B23,37.36534722,-121.92551667,STAND
KSJC,B24,37.36503611,-121.92517778,STAND
KSJC,B25,37.36472778,-121.92483889,STAND
KSJC,B26,37.36441667,-121.92449722,STAND
KSJC,B27,37.36410833,-121.92415833,STAND
KSJC,B28,37.36379722,-121.92381944,STAND
KSLC,A1,40.78527778,-111.99222222,STAND
KSLC,A10,40.78486111,-111.99027778,STAND
KSLC,A11,40.78577778,-111.99000000,STAND
KSLC,A12,40.78491667,-111.98972222,STAND
KSLC,A13,40.78588889,-111.98944444,STAND
KSLC,A14,40.78497222,-111.98916667,STAND
KSLC,A15,40.78591667,-111.98861111,STAND
KSLC,A16,40.78497222,-111.98861111,STAND
KSLC,A17,40.78597222,-111.98805556,STAND
KSLC,A18,40.78502778,-111.98805556,STAND
KSLC,A19,40.78602778,-111.98750000,STAND
KSLC,A2,40.78486111,-111.99222222,STAND
KSLC,A20,40.78502778,-111.98750000,STAND
KSLC,A21,40.78597222,-111.98694444,STAND
KSLC,A22,40.78511111,-111.98694444,STAND
KSLC,A23,40.78608333,-111.98638889,STAND
KSLC,A24,40.78511111,-111.98611111,STAND
KSLC,A25,40.78611111,-111.98608333,STAND
KSLC,A3,40.78555556,-111.99194444,STAND
KSLC,A4,40.78475000,-111.99166667,STAND
KSLC,A5,40.78555556,-111.99138889,STAND
KSLC,A6,40.78477778,-111.99138889,STAND
KSLC,A7,40.78555556,-111.99111111,STAND
KSLC,A8,40.78483333,-111.99083333,STAND
KSLC,A9,40.78575000,-111.99055556,STAND
KSLC,B1,40.78888889,-111.99166667,STAND
KSLC,B10,40.78833333,-111.98944444,STAND
KSLC,B11,40.78916667,-111.98888889,STAND
KSLC,B12,40.78833333,-111.98888889,STAND
KSLC,B13,40.78916667,-111.98805556,STAND
KSLC,B14,40.78833333,-111.98833333,STAND
KSLC,B15,40.78944444,-111.98722222,STAND
KSLC,B16,40.78833333,-111.98777778,STAND
KSLC,B17,40.78944444,-111.98722222,STAND
KSLC,B18,40.78833333,-111.98722222,STAND
KSLC,B19,40.78944444,-111.98666667,STAND
KSLC,B2,40.78805556,-111.99166667,STAND
KSLC,B20,40.78861111,-111.98666667,STAND
KSLC,B21,40.78944444,-111.98608333,STAND
KSLC,B22,40.78861111,-111.98608333,STAND
KSLC,B24,40.78861111,-111.98555556,STAND
KSLC,B3,40.78916667,-111.99138889,STAND
KSLC,B4,40.78805556,-111.99083333,STAND
KSLC,B5,40.78916667,-111.99055556,STAND
KSLC,B6,40.78833333,-111.99055556,STAND
KSLC,B7,40.78916667,-111.99000000,STAND
KSLC,B8,40.78833333,-111.99000000,STAND
KSLC,B9,40.78944444,-111.98944444,STAND
KSLC,C5,40.79084444,-111.98866389,STAND
KSLC,C6,40.79085833,-111.98826667,STAND
KSLC,C7,40.79088333,-111.98783333,STAND
KSLC,C8,40.79091944,-111.98739722,STAND
KSLC,C9,40.79095556,-111.98700556,STAND
KSLC,D1,40.78986389,-111.98269167,STAND
KSLC,D10,40.79116667,-111.98125000,STAND
KSLC,D11,40.79011111,-111.97940833,STAND
KSLC,D12,40.79040833,-111.97944167,STAND
KSLC,D13,40.79070833,-111.97947500,STAND
KSLC,D14,40.79100556,-111.97951389,STAND
KSLC,D15,40.79130278,-111.97954722,STAND
KSLC,D2,40.79016389,-111.98272500,STAND
KSLC,D3,40.79046389,-111.98276111,STAND
KSLC,D4,40.79076111,-111.98279444,STAND
KSLC,D5,40.79105833,-111.98283056,STAND
KSLC,D6,40.78997222,-111.98111111,STAND
KSLC,D7,40.79027222,-111.98114722,STAND
KSLC,D8,40.79056944,-111.98118056,STAND
KSLC,D9,40.79086667,-111.98121389,STAND
KSMF,21,38.69333333,-121.59333333,STAND
KSMF,22,38.69166667,-121.59333333,STAND
KSMF,23,38.69333333,-121.59333333,STAND
KSMF,24,38.69166667,-121.59333333,STAND
KSMF,25,38.69333333,-121.59333333,STAND
KSMF,26,38.69333333,-121.59500000,STAND
KSMF,27,38.69333333,-121.59500000,STAND
KSMF,28,38.69333333,-121.59500000,STAND
KSMF,31,38.69333333,-121.59166667,STAND
KSMF,32,38.69333333,-121.59166667,STAND
KSMF,33,38.69333333,-121.59166667,STAND
KSMF,34,38.69333333,-121.59333333,STAND
KSMF,35,38.69500000,-121.59166667,STAND
KSMF,36,38.69333333,-121.59333333,STAND
KSMF,37,38.69500000,-121.59166667,STAND
KSMF,38,38.69500000,-121.59333333,STAND
KSMF,A1,38.69166667,-121.58500000,STAND
KSMF,A10,38.69333333,-121.58666667,STAND
KSMF,A11,38.69333333,-121.58666667,STAND
KSMF,A12,38.69333333,-121.58666667,STAND
KSMF,A13,38.69333333,-121.58666667,STAND
KSMF,A14,38.69333333,-121.58666667,STAND
KSMF,A15,38.69333333,-121.58666667,STAND
KSMF,A16,38.69500000,-121.58666667,STAND
KSMF,A17,38.69500000,-121.58666667,STAND
KSMF,A2,38.69333333,-121.58500000,STAND
KSMF,A3,38.69333333,-121.58500000,STAND
KSMF,A4,38.69333333,-121.58500000,STAND
KSNA,10,33.67833333,-117.86166667,STAND
KSNA,11,33.67833333,-117.86333333,STAND
KSNA,12,33.67833333,-117.86333333,STAND
KSNA,13,33.67833333,-117.86333333,STAND
KSNA,14,33.67666667,-117.86333333,STAND
KSNA,15,33.67666667,-117.86333333,STAND
KSNA,16,33.67666667,-117.86333333,STAND
KSNA,17,33.67666667,-117.86333333,STAND
KSNA,18,33.67666667,-117.86500000,STAND
KSNA,19,33.67500000,-117.86500000,STAND
KSNA,1B,33.68166667,-117.86000000,STAND
KSNA,2,33.68166667,-117.86000000,STAND
KSNA,20,33.67500000,-117.86500000,STAND
KSNA,21,33.67500000,-117.86500000,STAND
KSNA,22B,33.67500000,-117.86500000,STAND
KSNA,22C,33.67500000,-117.86500000,STAND
KSNA,3,33.68166667,-117.86000000,STAND
KSNA,4,33.68166667,-117.86166667,STAND
KSNA,5,33.68000000,-117.86166667,STAND
KSNA,6,33.68000000,-117.86166667,STAND
KSNA,7,33.68000000,-117.86166667,STAND
KSNA,8,33.68000000,-117.86166667,STAND
KSNA,9,33.68000000,-117.86166667,STAND
KSNA,ARG1,33.67333333,-117.86500000,STAND
KSNA,ARG2,33.67333333,-117.86500000,STAND
KSNA,RON1,33.67333333,-117.86500000,STAND
KSNA,RON10,33.67333333,-117.86500000,STAND
KSNA,RON2,33.67333333,-117.86500000,STAND
KSNA,RON3,33.67333333,-117.86500000,STAND
KSNA,RON4,33.67333333,-117.86500000,STAND
KSNA,RON5,33.67333333,-117.86500000,STAND
KSNA,RON6,33.67333333,-117.86500000,STAND
