"ident","type","name","latitude_deg","longitude_deg","iso_country"
"KBOI","large_airport","Boise Air Terminal/Gowen Field","43.5644","-116.223","US"
"KBOS","large_airport","Boston Logan International","42.36197","-71.0079","US"
"KBPI","medium_airport","Miley Memorial Field","42.58509827","-110.1110001","US"
"KBPK","medium_airport","Ozark Regional","36.3689003","-92.47049713","US"
"KBPT","medium_airport","Jack Brooks Regional","29.9508","-94.020699","US"
"KBQK","medium_airport","Brunswick Golden Isles","31.258801","-81.466499","US"
"KBRD","medium_airport","Brainerd Lakes Regional","46.402861","-94.129727","US"
"KBRL","medium_airport","Southeast Iowa Regional","40.78319931","-91.12550354","US"
"KBRO","medium_airport","Brownsville South Padre Island International","25.907238","-97.425235","US"
"KBTL","medium_airport","Battle Creek Executive at Kellogg Field","42.307301","-85.251503","US"
"KBTM","medium_airport","Bert Mooney","45.95479965","-112.4970016","US"
"KBTR","medium_airport","Baton Rouge Metropolitan","30.533199","-91.149597","US"
"KBTV","medium_airport","Patrick Leahy Burlington International","44.471901","-73.153297","US"
"KBUF","large_airport","Buffalo Niagara International","42.940498","-78.732201","US"
"KBUR","large_airport","Hollywood Burbank/Bob Hope","34.202834","-118.35805","US"
"KBVI","medium_airport","Beaver County","40.772499","-80.391403","US"
"KBVY","medium_airport","Beverly Regional","42.584202","-70.916496","US"
"KBWG","medium_airport","Bowling Green Warren County Regional","36.96450043","-86.41970062","US"
"KBWI","large_airport","Baltimore/Washington International Thurgood Marshall","39.1754","-76.668297","US"
"KBXM","medium_airport","Brunswick Executive","43.89220047","-69.93859863","US"
"KBYH","medium_airport","Arkansas International","35.96429825","-89.94400024","US"
"KBYI","medium_airport","Burley Municipal","42.54259872","-113.7720032","US"
"KBYS","medium_airport","Bicycle Lake Army Air Field","35.2804985","-116.6299973","US"
"KBZN","medium_airport","Bozeman Yellowstone International","45.778853","-111.153711","US"
"KCAE","medium_airport","Columbia Metropolitan","33.938172","-81.123022","US"
"KCAK","medium_airport","Akron Canton Regional","40.91609955","-81.44219971","US"
"KCAR","medium_airport","Caribou Municipal","46.871498","-68.017899","US"
"KCBM","medium_airport","Columbus Air Force Base","33.643799","-88.443802","US"
"KCCR","medium_airport","Buchanan Field","37.9897","-122.056999","US"
"KCCY","medium_airport","Northeast Iowa Regional","43.07260132","-92.6108017","US"
"KCDC","medium_airport","Cedar City Regional","37.70100021","-113.098999","US"
"KCDR","medium_airport","Chadron Municipal","42.837601","-103.095001","US"
"KCDS","medium_airport","Childress Municipal","34.43379974","-100.288002","US"
"KCEC","medium_airport","Jack Mc Namara Field","41.778929","-124.236403","US"
"KCEF","medium_airport","Westover Metropolitan / Westover Air Reserve Base","42.194","-72.534798","US"
"KCEW","medium_airport","Bob Sikes","30.77879906","-86.52210236","US"
"KCEZ","medium_airport","Cortez Municipal","37.303001","-108.627998","US"
"KCGF","medium_airport","Cuyahoga County","41.56510162","-81.48639679","US"
"KCGI","medium_airport","Cape Girardeau Regional","37.2253","-89.570801","US"
"KCHA","medium_airport","Chattanooga Metropolitan (Lovell Field)","35.035301","-85.203796","US"
"KCHO","medium_airport","Charlottesville Albemarle","38.1385994","-78.45290375","US"
"KCHS","large_airport","Charleston International","32.896159","-80.038151","US"
"KCID","medium_airport","The Eastern Iowa","41.884701","-91.7108","US"
"KCIU","medium_airport","Chippewa County International","46.242038","-84.462082","US"
"KCKB","medium_airport","North Central West Virginia","39.2966","-80.228104","US"
"KCLE","large_airport","Cleveland Hopkins International","41.411701","-81.8498","US"
"KCLL","medium_airport","Easterwood Field","30.5886","-96.3638","US"
"KCLM","medium_airport","William R Fairchild International","48.120201","-123.5","US"
"KCLT","large_airport","Charlotte Douglas International","35.2140007","-80.94309998","US"
"KCMA","medium_airport","Camarillo International","34.213699","-119.094002","US"
"KCMH","large_airport","John Glenn Columbus International","39.998001","-82.891899","US"
"KCMI","medium_airport","University of Illinois Willard","40.039819","-88.276249","US"
"KCMX","medium_airport","Houghton County Memorial","47.16839981","-88.4890976","US"
"KCNM","medium_airport","Cavern City Air Terminal","32.33750153","-104.2630005","US"
"KCNU","medium_airport","Chanute Martin Johnson","37.668173","-95.486727","US"
"KCNY","medium_airport","Canyonlands Regional","38.755001","-109.754997","US"
"KCOD","medium_airport","Yellowstone Regional","44.520199","-109.024002","US"
"KCOE","medium_airport","Coeur D'Alene - Pappy Boyington Field","47.7743","-116.82","US"
"KCOF","medium_airport","Patrick Space Force Base","28.2349","-80.6101","US"
"KCON","medium_airport","Concord Municipal","43.20270157","-71.50229645","US"
"KCOS","large_airport","City of Colorado Springs Municipal","38.805801","-104.700996","US"
"KCOU","medium_airport","Columbia Regional","38.8181","-92.219597","US"
"KCPR","medium_airport","Casper-Natrona County International","42.907381","-106.461609","US"
"KCRE","medium_airport","Grand Strand","33.81169891","-78.72389984","US"
"KCRG","medium_airport","Jacksonville Executive at Craig","30.3362999","-81.51439667","US"
"KCRP","medium_airport","Corpus Christi International","27.770399","-97.501198","US"
"KCRQ","medium_airport","McClellan-Palomar","33.1283","-117.279999","US"
"KCRW","medium_airport","Yeager","38.3731","-81.593201","US"
"KCSG","medium_airport","Columbus","32.516415","-84.939602","US"
"KCSV","medium_airport","Crossville Memorial Whitson Field","35.95131","-85.08499","US"
"KCTB","medium_airport","Cut Bank International","48.608657","-112.378183","US"
"KCUB","medium_airport","Jim Hamilton L.B. Owens","33.97050095","-80.99520111","US"
"KCVG","large_airport","Cincinnati Northern Kentucky International","39.048801","-84.667801","US"
"KCVN","medium_airport","Clovis Municipal","34.426594","-103.078794","US"
"KCVO","medium_airport","Corvallis Municipal","44.49720001","-123.2900009","US"
"KCVS","medium_airport","Cannon Air Force Base","34.382801","-103.321999","US"
"KCWA","medium_airport","Central Wisconsin","44.777448","-89.670238","US"
"KCXO","medium_airport","Conroe-North Houston Regional","30.351801","-95.414497","US"
"KCXP","medium_airport","Carson","39.194331","-119.734312","US"
"KCYS","medium_airport","Cheyenne Regional Jerry Olson Field","41.155701","-104.811997","US"
"KDAA","medium_airport","Davison Army Air Field","38.71500015","-77.18099976","US"
"KDAB","medium_airport","Daytona Beach International","29.18255","-81.059464","US"
"KDAG","medium_airport","Barstow Daggett","34.85369873","-116.7870026","US"
"KDAL","large_airport","Dallas Love Field","32.844776","-96.847653","US"
"KDAN","medium_airport","Danville Regional","36.572899","-79.336098","US"
"KDAY","medium_airport","James M. Cox Dayton International","39.902401","-84.219398","US"
"KDBQ","medium_airport","Dubuque Regional","42.402","-90.709503","US"
"KDCA","large_airport","Ronald Reagan Washington National","38.8521","-77.037697","US"
"KDDC","medium_airport","Dodge City Regional","37.76340103","-99.96559906","US"
"KDEC","medium_airport","Decatur","39.83459854","-88.86569977","US"
"KDEN","large_airport","Denver International","39.860027","-104.673792","US"
"KDET","medium_airport","Coleman A. Young Municipal","42.40919876","-83.00990295","US"
"KDFW","large_airport","Dallas Fort Worth International","32.896801","-97.038002","US"
"KDHN","medium_airport","Dothan Regional","31.32130051","-85.44960022","US"
"KDHT","medium_airport","Dalhart Municipal","36.02259827","-102.5469971","US"
"KDIK","medium_airport","Dickinson Theodore Roosevelt Regional","46.797533","-102.801905","US"
"KDLF","medium_airport","Laughlin Air Force Base","29.359501","-100.778002","US"
"KDLH","medium_airport","Duluth International","46.841873","-92.198746","US"
"KDLS","medium_airport","Columbia Gorge Regional","45.620979","-121.170777","US"
"KDMA","medium_airport","Davis Monthan Air Force Base","32.16650009","-110.8830032","US"
"KDMN","medium_airport","Deming Municipal","32.26229858","-107.7210007","US"
"KDNL","medium_airport","Daniel Field","33.46649933","-82.03939819","US"
"KDOV","medium_airport","Dover Civil Air Terminal/Dover Air Force Base","39.129501","-75.466003","US"
"KDPA","medium_airport","Dupage","41.90779877","-88.24859619","US"
"KDRA","medium_airport","Desert Rock","36.6194","-116.032997","US"
"KDRI","medium_airport","Beauregard Regional","30.831699","-93.339897","US"
"KDRO","medium_airport","Durango La Plata County","37.151501","-107.753998","US"
"KDRT","medium_airport","Del Rio International","29.37420082","-100.927002","US"
"KDSM","large_airport","Des Moines International","41.534027","-93.656719","US"
"KDTS","medium_airport","Destin Executive","30.400101","-86.471497","US"
"KDTW","large_airport","Detroit Metropolitan Wayne County","42.21377","-83.353786","US"
"KDUA","medium_airport","Durant Regional - Eaker Field","33.939675","-96.395072","US"
"KDUG","medium_airport","Bisbee Douglas International","31.464139","-109.60456","US"
"KDUJ","medium_airport","DuBois Regional","41.17829895","-78.8986969","US"
"KDVL","medium_airport","Devils Lake Regional","48.115454","-98.908796","US"
"KDXR","medium_airport","Danbury Municipal","41.371656","-73.482227","US"
"KDYS","medium_airport","Dyess Air Force Base","32.420799","-99.854599","US"
"KEAR","medium_airport","Kearney Regional","40.727001","-99.006798","US"
"KEAT","medium_airport","Pangborn Memorial","47.398899","-120.207001","US"
"KEAU","medium_airport","Chippewa Valley Regional","44.86579895","-91.48429871","US"
"KECG","medium_airport","Elizabeth City Regional & Coast Guard Air Station","36.260601","-76.174599","US"
"KECP","medium_airport","Northwest Florida Beaches International","30.357106","-85.795414","US"
"KEDC","medium_airport","Austin Executive","30.398049","-97.566909","US"
"KEDW","medium_airport","Edwards Air Force Base","34.910781","-117.886391","US"
"KEED","medium_airport","Needles","34.7663002","-114.6230011","US"
"KEEN","medium_airport","Dillant Hopkins","42.898399","-72.270798","US"
"KEET","medium_airport","Shelby County","33.17699814","-86.78279877","US"
"KEFD","medium_airport","Ellington","29.6072998","-95.15879822","US"
"KEGE","medium_airport","Eagle County Regional","39.64260101","-106.9179993","US"
"KEGI","medium_airport","Duke Field","30.65040016","-86.52290344","US"
"KEKA","medium_airport","Murray Field","40.803398","-124.112999","US"
"KEKN","medium_airport","Elkins-Randolph County Regional","38.889759","-79.857651","US"
"KEKO","medium_airport","Elko Regional","40.82490158","-115.7919998","US"
"KELD","medium_airport","South Arkansas Regional at Goodwin Field","33.221001","-92.813301","US"
"KELM","medium_airport","Elmira Corning Regional","42.15990067","-76.89160156","US"
"KELO","medium_airport","Ely Municipal","47.82450104","-91.83070374","US"
"KELP","large_airport","El Paso International","31.809908","-106.375607","US"
"KELY","medium_airport","Ely Yelland Field","39.29970169","-114.8420029","US"
"KEND","medium_airport","Vance Air Force Base","36.339199","-97.916496","US"
"KENV","medium_airport","Wendover","40.71870041","-114.0309982","US"
"KENW","medium_airport","Kenosha Regional","42.59569931","-87.92780304","US"
"KERI","medium_airport","Erie International Tom Ridge Field","42.083127","-80.173867","US"
"KESC","medium_airport","Delta County","45.723199","-87.088623","US"
"KESF","medium_airport","Esler Army Airfield / Esler Regional","31.394266","-92.294082","US"
"KEUG","medium_airport","Eugene","44.124599","-123.211998","US"
"KEVV","medium_airport","Evansville Regional","38.03699875","-87.53240204","US"
"KEVW","medium_airport","Evanston-Uinta County-Burns Field","41.27479935","-111.0350037","US"
"KEWB","medium_airport","New Bedford Regional","41.67610168","-70.95690155","US"
"KEWN","medium_airport","Coastal Carolina Regional","35.07300186","-77.04290009","US"
"KEWR","large_airport","New York Newark Liberty International","40.6894","-74.170545","US"
"KEYW","medium_airport","Key West International","24.556119","-81.759579","US"
"KFAF","medium_airport","Felker Army Air Field","37.1325","-76.608803","US"
"KFAR","medium_airport","Hector International","46.9207","-96.815804","US"
"KFAT","large_airport","Fresno Yosemite International","36.775767","-119.718018","US"
"KFAY","medium_airport","Fayetteville Regional - Grannis Field","34.991199","-78.880302","US"
"KFBG","medium_airport","Simmons Army Air Field","35.13180161","-78.93669891","US"
"KFCS","medium_airport","Butts AAF (Fort Carson) Air Field","38.67839813","-104.7570038","US"
"KFDY","medium_airport","Findlay","41.01350021","-83.66870117","US"
"KFFO","medium_airport","Wright-Patterson Air Force Base","39.826099","-84.048302","US"
"KFHR","medium_airport","Friday Harbor","48.523654","-123.024645","US"
"KFHU","medium_airport","Sierra Vista Municipal / Libby Army Air Field","31.587383","-110.348225","US"
"KFKL","medium_airport","Venango Regional","41.37789917","-79.86039734","US"
"KFLG","medium_airport","Flagstaff Pulliam","35.139757","-111.669826","US"
"KFLL","large_airport","Fort Lauderdale Hollywood International","26.072599","-80.152702","US"
"KFLO","medium_airport","Florence Regional","34.1853981","-79.72389984","US"
"KFME","medium_airport","Fort Meade Executive","39.0854","-76.759399","US"
"KFMN","medium_airport","Four Corners Regional","36.741199","-108.230003","US"
"KFMY","medium_airport","Page Field","26.58659935","-81.86329651","US"
"KFNL","medium_airport","Northern Colorado Regional","40.44969","-105.011272","US"
"KFNT","medium_airport","Bishop International","42.969294","-83.743355","US"
"KFOD","medium_airport","Fort Dodge Regional","42.552624","-94.191237","US"
"KFOE","medium_airport","Topeka Regional","38.950901","-95.663597","US"
"KFPR","medium_airport","Treasure Coast International","27.4951","-80.368301","US"
"KFRG","medium_airport","Republic","40.728576","-73.414267","US"
"KFRI","medium_airport","Marshall Army Air Field","39.053021","-96.764202","US"
"KFSD","medium_airport","Sioux Falls Regional","43.585463","-96.741152","US"
"KFSI","medium_airport","Henry Post Army Air Field","34.649799","-98.402199","US"
"KFSM","medium_airport","Fort Smith Regional","35.336601","-94.367401","US"
"KFST","medium_airport","Fort Stockton Pecos County","30.91570091","-102.9160004","US"
"KFTK","medium_airport","Godman Army Air Field","37.90710068","-85.9720993","US"
"KFTW","medium_airport","Fort Worth Meacham International","32.819919","-97.360818","US"
"KFTY","medium_airport","Fulton County Brown Field","33.77909851","-84.52140045","US"
"KFWA","medium_airport","Fort Wayne International","40.978896","-85.194465","US"
"KFXE","medium_airport","Fort Lauderdale Executive","26.19729996","-80.17070007","US"
"KFYV","medium_airport","Drake Field","36.00510025","-94.17009735","US"
"KGCC","medium_airport","Northeast Wyoming Regional","44.3489","-105.539001","US"
"KGCK","medium_airport","Garden City Regional","37.92750168","-100.723999","US"
"KGCN","medium_airport","Grand Canyon National Park","35.9524","-112.147003","US"
"KGDV","medium_airport","Dawson Community","47.137658","-104.80691","US"
"KGEG","large_airport","Spokane International","47.6199","-117.533997","US"
"KGFK","medium_airport","Grand Forks International","47.949299","-97.176102","US"
"KGFL","medium_airport","Floyd Bennett Memorial","43.34120178","-73.61029816","US"
"KGGG","medium_airport","East Texas Regional","32.38399887","-94.71150208","US"
"KGGW","medium_airport","Glasgow Valley County Wokal Field","48.212502","-106.614998","US"
"KGJT","medium_airport","Grand Junction Regional","39.126663","-108.529387","US"
"KGLD","medium_airport","Goodland Municipal","39.370701","-101.699753","US"
"KGLH","medium_airport","Mid Delta Regional","33.482899","-90.985603","US"
"KGLS","medium_airport","Scholes International At Galveston","29.265301","-94.860397","US"
"KGMU","medium_airport","Greenville Downtown","34.847903","-82.350217","US"
"KGNV","medium_airport","Gainesville Regional","29.69009972","-82.27179718","US"
"KGON","medium_airport","Groton New London","41.330101","-72.045097","US"
